,Date,Code,MID
0,2013-01-02,USD,3.066
1,2013-01-03,USD,3.1005
2,2013-01-04,USD,3.17
3,2013-01-07,USD,3.1618
4,2013-01-08,USD,3.1457
5,2013-01-09,USD,3.1516
6,2013-01-10,USD,3.1121
7,2013-01-11,USD,3.089
8,2013-01-14,USD,3.0828
9,2013-01-15,USD,3.075
10,2013-01-16,USD,3.1097
11,2013-01-17,USD,3.0853
12,2013-01-18,USD,3.0925
13,2013-01-21,USD,3.1351
14,2013-01-22,USD,3.1341
15,2013-01-23,USD,3.1195
16,2013-01-24,USD,3.1503
17,2013-01-25,USD,3.1186
18,2013-01-28,USD,3.1074
19,2013-01-29,USD,3.1229
20,2013-01-30,USD,3.0938
21,2013-01-31,USD,3.0874
22,2013-02-01,USD,3.0744
23,2013-02-04,USD,3.0563
24,2013-02-05,USD,3.0831
25,2013-02-06,USD,3.0868
26,2013-02-07,USD,3.0886
27,2013-02-08,USD,3.1056
28,2013-02-11,USD,3.0991
29,2013-02-12,USD,3.1159
30,2013-02-13,USD,3.1012
31,2013-02-14,USD,3.1209
32,2013-02-15,USD,3.1398
33,2013-02-18,USD,3.141
34,2013-02-19,USD,3.136
35,2013-02-20,USD,3.1002
36,2013-02-21,USD,3.1633
37,2013-02-22,USD,3.1443
38,2013-02-25,USD,3.1412
39,2013-02-26,USD,3.1733000000000002
40,2013-02-27,USD,3.1841
41,2013-02-28,USD,3.1679
42,2013-03-01,USD,3.1769
43,2013-03-04,USD,3.1837
44,2013-03-05,USD,3.1665
45,2013-03-06,USD,3.166
46,2013-03-07,USD,3.1808
47,2013-03-08,USD,3.169
48,2013-03-11,USD,3.1828
49,2013-03-12,USD,3.1887
50,2013-03-13,USD,3.1863
51,2013-03-14,USD,3.2
52,2013-03-15,USD,3.1868
53,2013-03-18,USD,3.2015000000000002
54,2013-03-19,USD,3.2055
55,2013-03-20,USD,3.2169
56,2013-03-21,USD,3.2387
57,2013-03-22,USD,3.2361
58,2013-03-25,USD,3.195
59,2013-03-26,USD,3.2427
60,2013-03-27,USD,3.2635
61,2013-03-28,USD,3.2773
62,2013-03-29,USD,3.259
63,2013-04-02,USD,3.2552
64,2013-04-03,USD,3.2693
65,2013-04-04,USD,3.275
66,2013-04-05,USD,3.2358000000000002
67,2013-04-08,USD,3.1893
68,2013-04-09,USD,3.1696
69,2013-04-10,USD,3.1405
70,2013-04-11,USD,3.1382
71,2013-04-12,USD,3.1537
72,2013-04-15,USD,3.1502
73,2013-04-16,USD,3.1559
74,2013-04-17,USD,3.1159
75,2013-04-18,USD,3.1529
76,2013-04-19,USD,3.1409
77,2013-04-22,USD,3.1448
78,2013-04-23,USD,3.1811
79,2013-04-24,USD,3.1823
80,2013-04-25,USD,3.1792
81,2013-04-26,USD,3.1943
82,2013-04-29,USD,3.1712
83,2013-04-30,USD,3.1721
84,2013-05-02,USD,3.1492
85,2013-05-06,USD,3.1646
86,2013-05-07,USD,3.1767
87,2013-05-08,USD,3.1609
88,2013-05-09,USD,3.1392
89,2013-05-10,USD,3.1861
90,2013-05-13,USD,3.2051
91,2013-05-14,USD,3.1998
92,2013-05-15,USD,3.234
93,2013-05-16,USD,3.2521
94,2013-05-17,USD,3.252
95,2013-05-20,USD,3.238
96,2013-05-21,USD,3.249
97,2013-05-22,USD,3.2322
98,2013-05-23,USD,3.2587
99,2013-05-24,USD,3.24
100,2013-05-27,USD,3.2416
101,2013-05-28,USD,3.2465
102,2013-05-29,USD,3.2831
103,2013-05-31,USD,3.2953
104,2013-06-03,USD,3.2865
105,2013-06-04,USD,3.2524
106,2013-06-05,USD,3.2421
107,2013-06-06,USD,3.2564
108,2013-06-07,USD,3.2545
109,2013-06-10,USD,3.221
110,2013-06-11,USD,3.2201
111,2013-06-12,USD,3.2002
112,2013-06-13,USD,3.2
113,2013-06-14,USD,3.1654
114,2013-06-17,USD,3.1719
115,2013-06-18,USD,3.1682
116,2013-06-19,USD,3.1777
117,2013-06-20,USD,3.2693
118,2013-06-21,USD,3.2743
119,2013-06-24,USD,3.3137
120,2013-06-25,USD,3.284
121,2013-06-26,USD,3.3239
122,2013-06-27,USD,3.3241
123,2013-06-28,USD,3.3175
124,2013-07-01,USD,3.321
125,2013-07-02,USD,3.3222
126,2013-07-03,USD,3.3516
127,2013-07-04,USD,3.3246
128,2013-07-05,USD,3.3245
129,2013-07-08,USD,3.3576
130,2013-07-09,USD,3.3588
131,2013-07-10,USD,3.3724
132,2013-07-11,USD,3.3225
133,2013-07-12,USD,3.3201
134,2013-07-15,USD,3.2955
135,2013-07-16,USD,3.2735
136,2013-07-17,USD,3.241
137,2013-07-18,USD,3.2362
138,2013-07-19,USD,3.2348
139,2013-07-22,USD,3.2142
140,2013-07-23,USD,3.2001
141,2013-07-24,USD,3.18
142,2013-07-25,USD,3.2143
143,2013-07-26,USD,3.1831
144,2013-07-29,USD,3.1859
145,2013-07-30,USD,3.1798
146,2013-07-31,USD,3.1929
147,2013-08-01,USD,3.1961
148,2013-08-02,USD,3.2201
149,2013-08-05,USD,3.1771
150,2013-08-06,USD,3.1744
151,2013-08-07,USD,3.1725
152,2013-08-08,USD,3.1503
153,2013-08-09,USD,3.1336
154,2013-08-12,USD,3.151
155,2013-08-13,USD,3.1489
156,2013-08-14,USD,3.1643
157,2013-08-16,USD,3.1665
158,2013-08-19,USD,3.1873
159,2013-08-20,USD,3.1761
160,2013-08-21,USD,3.1698
161,2013-08-22,USD,3.1811
162,2013-08-23,USD,3.1673
163,2013-08-26,USD,3.1658
164,2013-08-27,USD,3.1849
165,2013-08-28,USD,3.184
166,2013-08-29,USD,3.2269
167,2013-08-30,USD,3.2209
168,2013-09-02,USD,3.2164
169,2013-09-03,USD,3.2433
170,2013-09-04,USD,3.2387
171,2013-09-05,USD,3.2463
172,2013-09-06,USD,3.2732
173,2013-09-09,USD,3.2357
174,2013-09-10,USD,3.2181
175,2013-09-11,USD,3.1955
176,2013-09-12,USD,3.1782
177,2013-09-13,USD,3.1696
178,2013-09-16,USD,3.1435
179,2013-09-17,USD,3.1552
180,2013-09-18,USD,3.1689
181,2013-09-19,USD,3.0833
182,2013-09-20,USD,3.1152
183,2013-09-23,USD,3.126
184,2013-09-24,USD,3.1338
185,2013-09-25,USD,3.1234
186,2013-09-26,USD,3.1277
187,2013-09-27,USD,3.1328
188,2013-09-30,USD,3.1227
189,2013-10-01,USD,3.117
190,2013-10-02,USD,3.1212
191,2013-10-03,USD,3.0951
192,2013-10-04,USD,3.0902
193,2013-10-07,USD,3.0976
194,2013-10-08,USD,3.0873
195,2013-10-09,USD,3.1057
196,2013-10-10,USD,3.0994
197,2013-10-11,USD,3.085
198,2013-10-14,USD,3.0936
199,2013-10-15,USD,3.0893
200,2013-10-16,USD,3.0854
201,2013-10-17,USD,3.0625
202,2013-10-18,USD,3.0506
203,2013-10-21,USD,3.062
204,2013-10-22,USD,3.0564
205,2013-10-23,USD,3.0385
206,2013-10-24,USD,3.0323
207,2013-10-25,USD,3.0326
208,2013-10-28,USD,3.0271
209,2013-10-29,USD,3.0436
210,2013-10-30,USD,3.0433
211,2013-10-31,USD,3.0507
212,2013-11-04,USD,3.0975
213,2013-11-05,USD,3.0981
214,2013-11-06,USD,3.0896
215,2013-11-07,USD,3.0844
216,2013-11-08,USD,3.1133
217,2013-11-12,USD,3.1448
218,2013-11-13,USD,3.1358
219,2013-11-14,USD,3.115
220,2013-11-15,USD,3.1172
221,2013-11-18,USD,3.0953
222,2013-11-19,USD,3.0925
223,2013-11-20,USD,3.0947
224,2013-11-21,USD,3.1227
225,2013-11-22,USD,3.1077
226,2013-11-25,USD,3.1019
227,2013-11-26,USD,3.0945
228,2013-11-27,USD,3.0899
229,2013-11-28,USD,3.0872
230,2013-11-29,USD,3.0846
231,2013-12-02,USD,3.0965
232,2013-12-03,USD,3.0973
233,2013-12-04,USD,3.0916
234,2013-12-05,USD,3.087
235,2013-12-06,USD,3.0673
236,2013-12-09,USD,3.0534
237,2013-12-10,USD,3.0425
238,2013-12-11,USD,3.0386
239,2013-12-12,USD,3.0415
240,2013-12-13,USD,3.0432
241,2013-12-16,USD,3.035
242,2013-12-17,USD,3.036
243,2013-12-18,USD,3.0393
244,2013-12-19,USD,3.049
245,2013-12-20,USD,3.0525
246,2013-12-23,USD,3.0443
247,2013-12-24,USD,3.0346
248,2013-12-27,USD,3.0105
249,2013-12-30,USD,3.018
250,2013-12-31,USD,3.012
251,2014-01-02,USD,3.0315
252,2014-01-03,USD,3.0517
253,2014-01-07,USD,3.0688
254,2014-01-08,USD,3.0717
255,2014-01-09,USD,3.0695
256,2014-01-10,USD,3.07
257,2014-01-13,USD,3.045
258,2014-01-14,USD,3.04
259,2014-01-15,USD,3.0495
260,2014-01-16,USD,3.0566
261,2014-01-17,USD,3.0596
262,2014-01-20,USD,3.068
263,2014-01-21,USD,3.0763
264,2014-01-22,USD,3.0761
265,2014-01-23,USD,3.0559
266,2014-01-24,USD,3.0727
267,2014-01-27,USD,3.0884
268,2014-01-28,USD,3.0635
269,2014-01-29,USD,3.0829
270,2014-01-30,USD,3.1166
271,2014-01-31,USD,3.1288
272,2014-02-03,USD,3.137
273,2014-02-04,USD,3.1189
274,2014-02-05,USD,3.0987
275,2014-02-06,USD,3.095
276,2014-02-07,USD,3.0857
277,2014-02-10,USD,3.0683
278,2014-02-11,USD,3.0581
279,2014-02-12,USD,3.0552
280,2014-02-13,USD,3.0532
281,2014-02-14,USD,3.0334
282,2014-02-17,USD,3.025
283,2014-02-18,USD,3.03
284,2014-02-19,USD,3.0286
285,2014-02-20,USD,3.049
286,2014-02-21,USD,3.0389
287,2014-02-24,USD,3.0255
288,2014-02-25,USD,3.0264
289,2014-02-26,USD,3.026
290,2014-02-27,USD,3.0655
291,2014-02-28,USD,3.0254
292,2014-03-03,USD,3.0462
293,2014-03-04,USD,3.0489
294,2014-03-05,USD,3.0477
295,2014-03-06,USD,3.0427
296,2014-03-07,USD,3.0185
297,2014-03-10,USD,3.0266
298,2014-03-11,USD,3.0449
299,2014-03-12,USD,3.0508
300,2014-03-13,USD,3.0284
301,2014-03-14,USD,3.0481
302,2014-03-17,USD,3.043
303,2014-03-18,USD,3.0396
304,2014-03-19,USD,3.0245
305,2014-03-20,USD,3.05
306,2014-03-21,USD,3.0425
307,2014-03-24,USD,3.0483
308,2014-03-25,USD,3.0342
309,2014-03-26,USD,3.0318
310,2014-03-27,USD,3.0401
311,2014-03-28,USD,3.0374
312,2014-03-31,USD,3.0344
313,2014-04-01,USD,3.0278
314,2014-04-02,USD,3.0288
315,2014-04-03,USD,3.033
316,2014-04-04,USD,3.0397
317,2014-04-07,USD,3.0446
318,2014-04-08,USD,3.0276
319,2014-04-09,USD,3.0221
320,2014-04-10,USD,3.0092
321,2014-04-11,USD,3.0086
322,2014-04-14,USD,3.0288
323,2014-04-15,USD,3.0325
324,2014-04-16,USD,3.0272
325,2014-04-17,USD,3.0317
326,2014-04-18,USD,3.0265
327,2014-04-22,USD,3.034
328,2014-04-23,USD,3.0273
329,2014-04-24,USD,3.0285
330,2014-04-25,USD,3.0378
331,2014-04-28,USD,3.0368
332,2014-04-29,USD,3.0318
333,2014-04-30,USD,3.044
334,2014-05-02,USD,3.0289
335,2014-05-05,USD,3.031
336,2014-05-06,USD,3.0196
337,2014-05-07,USD,3.0187
338,2014-05-08,USD,3.0042
339,2014-05-09,USD,3.0247
340,2014-05-12,USD,3.0362
341,2014-05-13,USD,3.0381
342,2014-05-14,USD,3.048
343,2014-05-15,USD,3.0589
344,2014-05-16,USD,3.0567
345,2014-05-19,USD,3.0558
346,2014-05-20,USD,3.062
347,2014-05-21,USD,3.054
348,2014-05-22,USD,3.0525
349,2014-05-23,USD,3.049
350,2014-05-26,USD,3.0466
351,2014-05-27,USD,3.0532
352,2014-05-28,USD,3.0598
353,2014-05-29,USD,3.0395
354,2014-05-30,USD,3.0435
355,2014-06-02,USD,3.0413
356,2014-06-03,USD,3.0449
357,2014-06-04,USD,3.0491
358,2014-06-05,USD,3.0275
359,2014-06-06,USD,3.0222
360,2014-06-09,USD,3.0067
361,2014-06-10,USD,3.0303
362,2014-06-11,USD,3.0431
363,2014-06-12,USD,3.0374
364,2014-06-13,USD,3.0382
365,2014-06-16,USD,3.0654
366,2014-06-17,USD,3.0495
367,2014-06-18,USD,3.0589
368,2014-06-20,USD,3.0495
369,2014-06-23,USD,3.0627
370,2014-06-24,USD,3.0526
371,2014-06-25,USD,3.0451
372,2014-06-26,USD,3.0361
373,2014-06-27,USD,3.0485
374,2014-06-30,USD,3.0473
375,2014-07-01,USD,3.0355
376,2014-07-02,USD,3.0387
377,2014-07-03,USD,3.0418
378,2014-07-04,USD,3.0495
379,2014-07-07,USD,3.0497
380,2014-07-08,USD,3.0441
381,2014-07-09,USD,3.0322
382,2014-07-10,USD,3.0323
383,2014-07-11,USD,3.0426
384,2014-07-14,USD,3.0368
385,2014-07-15,USD,3.0454
386,2014-07-16,USD,3.0503
387,2014-07-17,USD,3.0579
388,2014-07-18,USD,3.0652
389,2014-07-21,USD,3.07
390,2014-07-22,USD,3.0748
391,2014-07-23,USD,3.0707
392,2014-07-24,USD,3.0702
393,2014-07-25,USD,3.0831
394,2014-07-28,USD,3.086
395,2014-07-29,USD,3.09
396,2014-07-30,USD,3.0978
397,2014-07-31,USD,3.1094
398,2014-08-01,USD,3.128
399,2014-08-04,USD,3.1114
400,2014-08-05,USD,3.1121
401,2014-08-06,USD,3.1377
402,2014-08-07,USD,3.1397
403,2014-08-08,USD,3.1509
404,2014-08-11,USD,3.1378
405,2014-08-12,USD,3.1465
406,2014-08-13,USD,3.1442
407,2014-08-14,USD,3.1285
408,2014-08-18,USD,3.1342
409,2014-08-19,USD,3.1356
410,2014-08-20,USD,3.1470000000000002
411,2014-08-21,USD,3.1569
412,2014-08-22,USD,3.152
413,2014-08-25,USD,3.168
414,2014-08-26,USD,3.1686
415,2014-08-27,USD,3.1764
416,2014-08-28,USD,3.1834
417,2014-08-29,USD,3.1965
418,2014-09-01,USD,3.2035
419,2014-09-02,USD,3.2112
420,2014-09-03,USD,3.1912
421,2014-09-04,USD,3.1947
422,2014-09-05,USD,3.2354
423,2014-09-08,USD,3.2303
424,2014-09-09,USD,3.2605
425,2014-09-10,USD,3.2508
426,2014-09-11,USD,3.2435
427,2014-09-12,USD,3.2468
428,2014-09-15,USD,3.2522
429,2014-09-16,USD,3.2419000000000002
430,2014-09-17,USD,3.2331
431,2014-09-18,USD,3.249
432,2014-09-19,USD,3.2507
433,2014-09-22,USD,3.257
434,2014-09-23,USD,3.243
435,2014-09-24,USD,3.2525
436,2014-09-25,USD,3.2823
437,2014-09-26,USD,3.2776
438,2014-09-29,USD,3.3
439,2014-09-30,USD,3.2973
440,2014-10-01,USD,3.3172
441,2014-10-02,USD,3.3039
442,2014-10-03,USD,3.3079
443,2014-10-06,USD,3.3343
444,2014-10-07,USD,3.3106
445,2014-10-08,USD,3.305
446,2014-10-09,USD,3.2776
447,2014-10-10,USD,3.2984999999999998
448,2014-10-13,USD,3.3062
449,2014-10-14,USD,3.3095
450,2014-10-15,USD,3.3262
451,2014-10-16,USD,3.2984999999999998
452,2014-10-17,USD,3.2964
453,2014-10-20,USD,3.3109
454,2014-10-21,USD,3.2987
455,2014-10-22,USD,3.3275
456,2014-10-23,USD,3.339
457,2014-10-24,USD,3.3387000000000002
458,2014-10-27,USD,3.3288
459,2014-10-28,USD,3.3295
460,2014-10-29,USD,3.3192
461,2014-10-30,USD,3.3592
462,2014-10-31,USD,3.3459
463,2014-11-03,USD,3.3772
464,2014-11-04,USD,3.3776
465,2014-11-05,USD,3.3887
466,2014-11-06,USD,3.3769
467,2014-11-07,USD,3.4084
468,2014-11-10,USD,3.3765
469,2014-11-12,USD,3.3966
470,2014-11-13,USD,3.386
471,2014-11-14,USD,3.3933
472,2014-11-17,USD,3.3819
473,2014-11-18,USD,3.3706
474,2014-11-19,USD,3.3655
475,2014-11-20,USD,3.368
476,2014-11-21,USD,3.3827
477,2014-11-24,USD,3.3842
478,2014-11-25,USD,3.3706
479,2014-11-26,USD,3.3546
480,2014-11-27,USD,3.3528000000000002
481,2014-11-28,USD,3.3605
482,2014-12-01,USD,3.3519
483,2014-12-02,USD,3.3466
484,2014-12-03,USD,3.373
485,2014-12-04,USD,3.3728
486,2014-12-05,USD,3.3619
487,2014-12-08,USD,3.3978
488,2014-12-09,USD,3.3688000000000002
489,2014-12-10,USD,3.3572
490,2014-12-11,USD,3.3611
491,2014-12-12,USD,3.3639
492,2014-12-15,USD,3.3621
493,2014-12-16,USD,3.3522
494,2014-12-17,USD,3.3928000000000003
495,2014-12-18,USD,3.4428
496,2014-12-19,USD,3.4791
497,2014-12-22,USD,3.4767
498,2014-12-23,USD,3.4937
499,2014-12-24,USD,3.529
500,2014-12-29,USD,3.527
501,2014-12-30,USD,3.5458
502,2014-12-31,USD,3.5072
503,2015-01-02,USD,3.5725
504,2015-01-05,USD,3.5975
505,2015-01-07,USD,3.6375
506,2015-01-08,USD,3.6482
507,2015-01-09,USD,3.6252
508,2015-01-12,USD,3.6218
509,2015-01-13,USD,3.6252
510,2015-01-14,USD,3.6525
511,2015-01-15,USD,3.6588000000000003
512,2015-01-16,USD,3.7174
513,2015-01-19,USD,3.7176
514,2015-01-20,USD,3.7346
515,2015-01-21,USD,3.7358000000000002
516,2015-01-22,USD,3.6994
517,2015-01-23,USD,3.7687
518,2015-01-26,USD,3.7601
519,2015-01-27,USD,3.7348
520,2015-01-28,USD,3.7276
521,2015-01-29,USD,3.7418
522,2015-01-30,USD,3.7204
523,2015-02-02,USD,3.6801
524,2015-02-03,USD,3.6886
525,2015-02-04,USD,3.644
526,2015-02-05,USD,3.6656
527,2015-02-06,USD,3.6395
528,2015-02-09,USD,3.6811
529,2015-02-10,USD,3.722
530,2015-02-11,USD,3.7094
531,2015-02-12,USD,3.6926
532,2015-02-13,USD,3.6552
533,2015-02-16,USD,3.6665
534,2015-02-17,USD,3.6788
535,2015-02-18,USD,3.6784
536,2015-02-19,USD,3.6631
537,2015-02-20,USD,3.6895
538,2015-02-23,USD,3.6933
539,2015-02-24,USD,3.6948
540,2015-02-25,USD,3.6649000000000003
541,2015-02-26,USD,3.6519
542,2015-02-27,USD,3.698
543,2015-03-02,USD,3.7053000000000003
544,2015-03-03,USD,3.7190000000000003
545,2015-03-04,USD,3.7485
546,2015-03-05,USD,3.7525
547,2015-03-06,USD,3.7649
548,2015-03-09,USD,3.789
549,2015-03-10,USD,3.8345000000000002
550,2015-03-11,USD,3.9091
551,2015-03-12,USD,3.8928000000000003
552,2015-03-13,USD,3.9141
553,2015-03-16,USD,3.926
554,2015-03-17,USD,3.9034
555,2015-03-18,USD,3.9073
556,2015-03-19,USD,3.8596
557,2015-03-20,USD,3.8645
558,2015-03-23,USD,3.818
559,2015-03-24,USD,3.7453000000000003
560,2015-03-25,USD,3.7355
561,2015-03-26,USD,3.705
562,2015-03-27,USD,3.789
563,2015-03-30,USD,3.7685
564,2015-03-31,USD,3.8125
565,2015-04-01,USD,3.789
566,2015-04-02,USD,3.7524
567,2015-04-03,USD,3.7449
568,2015-04-07,USD,3.7435
569,2015-04-08,USD,3.7135
570,2015-04-09,USD,3.7414
571,2015-04-10,USD,3.7894
572,2015-04-13,USD,3.8088
573,2015-04-14,USD,3.8001
574,2015-04-15,USD,3.7875
575,2015-04-16,USD,3.7746
576,2015-04-17,USD,3.7277
577,2015-04-20,USD,3.7302
578,2015-04-21,USD,3.7275
579,2015-04-22,USD,3.7125
580,2015-04-23,USD,3.7371
581,2015-04-24,USD,3.6895
582,2015-04-27,USD,3.7115
583,2015-04-28,USD,3.6751
584,2015-04-29,USD,3.6396
585,2015-04-30,USD,3.5987
586,2015-05-04,USD,3.632
587,2015-05-05,USD,3.6205
588,2015-05-06,USD,3.6116
589,2015-05-07,USD,3.583
590,2015-05-08,USD,3.6095
591,2015-05-11,USD,3.6489000000000003
592,2015-05-12,USD,3.6447000000000003
593,2015-05-13,USD,3.63
594,2015-05-14,USD,3.5921000000000003
595,2015-05-15,USD,3.5719000000000003
596,2015-05-18,USD,3.555
597,2015-05-19,USD,3.6152
598,2015-05-20,USD,3.6538
599,2015-05-21,USD,3.6605
600,2015-05-22,USD,3.669
601,2015-05-25,USD,3.75
602,2015-05-26,USD,3.7898
603,2015-05-27,USD,3.7906
604,2015-05-28,USD,3.7858
605,2015-05-29,USD,3.7671
606,2015-06-01,USD,3.785
607,2015-06-02,USD,3.7676
608,2015-06-03,USD,3.7108
609,2015-06-05,USD,3.6949
610,2015-06-08,USD,3.7381
611,2015-06-09,USD,3.6975
612,2015-06-10,USD,3.676
613,2015-06-11,USD,3.6817
614,2015-06-12,USD,3.7094
615,2015-06-15,USD,3.6905
616,2015-06-16,USD,3.6933
617,2015-06-17,USD,3.6873
618,2015-06-18,USD,3.6556
619,2015-06-19,USD,3.6879
620,2015-06-22,USD,3.6799
621,2015-06-23,USD,3.704
622,2015-06-24,USD,3.7103
623,2015-06-25,USD,3.7305
624,2015-06-26,USD,3.7275
625,2015-06-29,USD,3.7671
626,2015-06-30,USD,3.7645
627,2015-07-01,USD,3.7625
628,2015-07-02,USD,3.7859
629,2015-07-03,USD,3.7726
630,2015-07-06,USD,3.7960000000000003
631,2015-07-07,USD,3.8313
632,2015-07-08,USD,3.8225
633,2015-07-09,USD,3.829
634,2015-07-10,USD,3.7709
635,2015-07-13,USD,3.7543
636,2015-07-14,USD,3.7645
637,2015-07-15,USD,3.747
638,2015-07-16,USD,3.7694
639,2015-07-17,USD,3.7676
640,2015-07-20,USD,3.7868
641,2015-07-21,USD,3.7875
642,2015-07-22,USD,3.7629
643,2015-07-23,USD,3.7559
644,2015-07-24,USD,3.7654
645,2015-07-27,USD,3.7455
646,2015-07-28,USD,3.7303
647,2015-07-29,USD,3.7471
648,2015-07-30,USD,3.7754000000000003
649,2015-07-31,USD,3.7929
650,2015-08-03,USD,3.7705
651,2015-08-04,USD,3.7792
652,2015-08-05,USD,3.8359
653,2015-08-06,USD,3.8385
654,2015-08-07,USD,3.8326000000000002
655,2015-08-10,USD,3.8246
656,2015-08-11,USD,3.8087
657,2015-08-12,USD,3.7805
658,2015-08-13,USD,3.7625
659,2015-08-14,USD,3.7557
660,2015-08-17,USD,3.7613000000000003
661,2015-08-18,USD,3.7578
662,2015-08-19,USD,3.7718
663,2015-08-20,USD,3.7659000000000002
664,2015-08-21,USD,3.7308
665,2015-08-24,USD,3.6971
666,2015-08-25,USD,3.6612999999999998
667,2015-08-26,USD,3.6936999999999998
668,2015-08-27,USD,3.745
669,2015-08-28,USD,3.7493
670,2015-08-31,USD,3.778
671,2015-09-01,USD,3.7503
672,2015-09-02,USD,3.7626
673,2015-09-03,USD,3.7645
674,2015-09-04,USD,3.7952
675,2015-09-07,USD,3.7928
676,2015-09-08,USD,3.7878
677,2015-09-09,USD,3.7634
678,2015-09-10,USD,3.7648
679,2015-09-11,USD,3.7264
680,2015-09-14,USD,3.7124
681,2015-09-15,USD,3.7237999999999998
682,2015-09-16,USD,3.7315
683,2015-09-17,USD,3.7129000000000003
684,2015-09-18,USD,3.6738
685,2015-09-21,USD,3.708
686,2015-09-22,USD,3.7438000000000002
687,2015-09-23,USD,3.7801
688,2015-09-24,USD,3.7687
689,2015-09-25,USD,3.7818
690,2015-09-28,USD,3.7861000000000002
691,2015-09-29,USD,3.7799
692,2015-09-30,USD,3.7754000000000003
693,2015-10-01,USD,3.8005
694,2015-10-02,USD,3.8028
695,2015-10-05,USD,3.773
696,2015-10-06,USD,3.789
697,2015-10-07,USD,3.7604
698,2015-10-08,USD,3.7543
699,2015-10-09,USD,3.7242
700,2015-10-12,USD,3.7148
701,2015-10-13,USD,3.7199
702,2015-10-14,USD,3.7129000000000003
703,2015-10-15,USD,3.6948
704,2015-10-16,USD,3.7243
705,2015-10-19,USD,3.7265
706,2015-10-20,USD,3.7385
707,2015-10-21,USD,3.7627
708,2015-10-22,USD,3.7806
709,2015-10-23,USD,3.8200000000000003
710,2015-10-26,USD,3.8645
711,2015-10-27,USD,3.8669000000000002
712,2015-10-28,USD,3.8826
713,2015-10-29,USD,3.8974
714,2015-10-30,USD,3.8748
715,2015-11-02,USD,3.859
716,2015-11-03,USD,3.8678
717,2015-11-04,USD,3.8876
718,2015-11-05,USD,3.8925
719,2015-11-06,USD,3.9075
720,2015-11-09,USD,3.9605
721,2015-11-10,USD,3.957
722,2015-11-12,USD,3.9434
723,2015-11-13,USD,3.9388
724,2015-11-16,USD,3.9581
725,2015-11-17,USD,3.9775
726,2015-11-18,USD,3.9802
727,2015-11-19,USD,3.9754
728,2015-11-20,USD,3.9706
729,2015-11-23,USD,3.988
730,2015-11-24,USD,4.0021
731,2015-11-25,USD,4.0215
732,2015-11-26,USD,4.0298
733,2015-11-27,USD,4.0333
734,2015-11-30,USD,4.0304
735,2015-12-01,USD,4.0248
736,2015-12-02,USD,4.0305
737,2015-12-03,USD,4.04
738,2015-12-04,USD,3.9607
739,2015-12-07,USD,3.9853
740,2015-12-08,USD,3.9877000000000002
741,2015-12-09,USD,3.9705
742,2015-12-10,USD,3.9601
743,2015-12-11,USD,3.9718
744,2015-12-14,USD,3.9695
745,2015-12-15,USD,3.9523
746,2015-12-16,USD,3.9644
747,2015-12-17,USD,3.9646
748,2015-12-18,USD,3.9558
749,2015-12-21,USD,3.92
750,2015-12-22,USD,3.8787000000000003
751,2015-12-23,USD,3.8872
752,2015-12-24,USD,3.8695
753,2015-12-28,USD,3.8663
754,2015-12-29,USD,3.8659
755,2015-12-30,USD,3.8801
756,2015-12-31,USD,3.9011
757,2016-01-04,USD,3.9281
758,2016-01-05,USD,4.0073
759,2016-01-07,USD,4.0085
760,2016-01-08,USD,3.9963
761,2016-01-11,USD,4.0085
762,2016-01-12,USD,4.017
763,2016-01-13,USD,4.0068
764,2016-01-14,USD,3.999
765,2016-01-15,USD,4.0411
766,2016-01-18,USD,4.1133
767,2016-01-19,USD,4.0917
768,2016-01-20,USD,4.0877
769,2016-01-21,USD,4.1303
770,2016-01-22,USD,4.1031
771,2016-01-25,USD,4.1346
772,2016-01-26,USD,4.1475
773,2016-01-27,USD,4.1144
774,2016-01-28,USD,4.0872
775,2016-01-29,USD,4.0723
776,2016-02-01,USD,4.0638
777,2016-02-02,USD,4.0333
778,2016-02-03,USD,4.0325
779,2016-02-04,USD,3.9492000000000003
780,2016-02-05,USD,3.942
781,2016-02-08,USD,3.9525
782,2016-02-09,USD,3.9771
783,2016-02-10,USD,3.9383
784,2016-02-11,USD,3.9219
785,2016-02-12,USD,3.9074
786,2016-02-15,USD,3.922
787,2016-02-16,USD,3.9404
788,2016-02-17,USD,3.9431000000000003
789,2016-02-18,USD,3.9416
790,2016-02-19,USD,3.9531
791,2016-02-22,USD,3.9391
792,2016-02-23,USD,3.9671000000000003
793,2016-02-24,USD,3.9803
794,2016-02-25,USD,3.9705
795,2016-02-26,USD,3.9545
796,2016-02-29,USD,3.9935
797,2016-03-01,USD,3.9924
798,2016-03-02,USD,3.9861
799,2016-03-03,USD,3.9805
800,2016-03-04,USD,3.9545
801,2016-03-07,USD,3.9515000000000002
802,2016-03-08,USD,3.9333
803,2016-03-09,USD,3.9395
804,2016-03-10,USD,3.932
805,2016-03-11,USD,3.8903
806,2016-03-14,USD,3.847
807,2016-03-15,USD,3.8649
808,2016-03-16,USD,3.8749000000000002
809,2016-03-17,USD,3.8037
810,2016-03-18,USD,3.7882
811,2016-03-21,USD,3.7838000000000003
812,2016-03-22,USD,3.8005
813,2016-03-23,USD,3.801
814,2016-03-24,USD,3.824
815,2016-03-25,USD,3.8174
816,2016-03-29,USD,3.8037
817,2016-03-30,USD,3.7495000000000003
