,Date,Code,Buy,Sell
3574,2014-11-21,CZK,0.15080000000000002,0.15380000000000002
3575,2014-11-24,CZK,0.15030000000000002,0.15330000000000002
3576,2014-11-25,CZK,0.1505,0.1535
3577,2014-11-26,CZK,0.1502,0.1532
3578,2014-11-27,CZK,0.1501,0.1531
3579,2014-11-28,CZK,0.14980000000000002,0.15280000000000002
3580,2014-12-01,CZK,0.1496,0.1526
3581,2014-12-02,CZK,0.14980000000000002,0.15280000000000002
3582,2014-12-03,CZK,0.1494,0.1524
3583,2014-12-04,CZK,0.149,0.152
3584,2014-12-05,CZK,0.1492,0.1522
3585,2014-12-08,CZK,0.1492,0.1522
3586,2014-12-09,CZK,0.14930000000000002,0.15230000000000002
3587,2014-12-10,CZK,0.1491,0.1521
3588,2014-12-11,CZK,0.14930000000000002,0.15230000000000002
3589,2014-12-12,CZK,0.1497,0.1527
3590,2014-12-15,CZK,0.14980000000000002,0.15280000000000002
3591,2014-12-16,CZK,0.1499,0.1529
3592,2014-12-17,CZK,0.1511,0.15410000000000001
3593,2014-12-18,CZK,0.1515,0.1545
3594,2014-12-19,CZK,0.1525,0.1555
3595,2014-12-22,CZK,0.1529,0.1559
3596,2014-12-23,CZK,0.15330000000000002,0.1563
3597,2014-12-24,CZK,0.1537,0.1569
3598,2014-12-29,CZK,0.15380000000000002,0.157
3599,2014-12-30,CZK,0.15360000000000001,0.1568
3600,2014-12-31,CZK,0.15330000000000002,0.1563
3601,2015-01-02,CZK,0.1522,0.1552
3602,2015-01-05,CZK,0.15380000000000002,0.157
3603,2015-01-07,CZK,0.1537,0.1569
3604,2015-01-08,CZK,0.1534,0.1564
3605,2015-01-09,CZK,0.1521,0.15510000000000002
3606,2015-01-12,CZK,0.1494,0.1524
3607,2015-01-13,CZK,0.14930000000000002,0.15230000000000002
3608,2015-01-14,CZK,0.1492,0.1522
3609,2015-01-15,CZK,0.1506,0.15360000000000001
3610,2015-01-16,CZK,0.1521,0.15510000000000002
3611,2015-01-19,CZK,0.15360000000000001,0.1568
3612,2015-01-20,CZK,0.1534,0.1564
3613,2015-01-21,CZK,0.15360000000000001,0.1568
3614,2015-01-22,CZK,0.1524,0.1554
3615,2015-01-23,CZK,0.1515,0.1545
3616,2015-01-26,CZK,0.1501,0.1531
3617,2015-01-27,CZK,0.15030000000000002,0.15330000000000002
3618,2015-01-28,CZK,0.1505,0.1535
3619,2015-01-29,CZK,0.1509,0.1539
3620,2015-01-30,CZK,0.1502,0.1532
3621,2015-02-02,CZK,0.14980000000000002,0.15280000000000002
3622,2015-02-03,CZK,0.149,0.152
3623,2015-02-04,CZK,0.1487,0.1517
3624,2015-02-05,CZK,0.14850000000000002,0.1515
3625,2015-02-06,CZK,0.1489,0.1519
3626,2015-02-09,CZK,0.14880000000000002,0.15180000000000002
3627,2015-02-10,CZK,0.1496,0.1526
3628,2015-02-11,CZK,0.15,0.153
3629,2015-02-12,CZK,0.151,0.154
3630,2015-02-13,CZK,0.1494,0.1524
3631,2015-02-16,CZK,0.14980000000000002,0.15280000000000002
3632,2015-02-17,CZK,0.14980000000000002,0.15280000000000002
3633,2015-02-18,CZK,0.15,0.153
3634,2015-02-19,CZK,0.1511,0.15410000000000001
3635,2015-02-20,CZK,0.1507,0.1537
3636,2015-02-23,CZK,0.15080000000000002,0.15380000000000002
3637,2015-02-24,CZK,0.1509,0.1539
3638,2015-02-25,CZK,0.15030000000000002,0.15330000000000002
3639,2015-02-26,CZK,0.1505,0.1535
3640,2015-02-27,CZK,0.14930000000000002,0.15230000000000002
3641,2015-03-02,CZK,0.1497,0.1527
3642,2015-03-03,CZK,0.14980000000000002,0.15280000000000002
3643,2015-03-04,CZK,0.1502,0.1532
3644,2015-03-05,CZK,0.1502,0.1532
3645,2015-03-06,CZK,0.1499,0.1529
3646,2015-03-09,CZK,0.1497,0.1527
3647,2015-03-10,CZK,0.1495,0.1525
3648,2015-03-11,CZK,0.1505,0.1535
3649,2015-03-12,CZK,0.1502,0.1532
3650,2015-03-13,CZK,0.14980000000000002,0.15280000000000002
3651,2015-03-16,CZK,0.1507,0.1537
3652,2015-03-17,CZK,0.15,0.153
3653,2015-03-18,CZK,0.1511,0.15410000000000001
3654,2015-03-19,CZK,0.1505,0.1535
3655,2015-03-20,CZK,0.1489,0.1519
3656,2015-03-23,CZK,0.1491,0.1521
3657,2015-03-24,CZK,0.14880000000000002,0.15180000000000002
3658,2015-03-25,CZK,0.14830000000000002,0.15130000000000002
3659,2015-03-26,CZK,0.14780000000000001,0.15080000000000002
3660,2015-03-27,CZK,0.1474,0.1504
3661,2015-03-30,CZK,0.14750000000000002,0.1505
3662,2015-03-31,CZK,0.1474,0.1504
3663,2015-04-01,CZK,0.1469,0.1499
3664,2015-04-02,CZK,0.1463,0.14930000000000002
3665,2015-04-03,CZK,0.1462,0.1492
3666,2015-04-07,CZK,0.1464,0.1494
3667,2015-04-08,CZK,0.1464,0.1494
3668,2015-04-09,CZK,0.14500000000000002,0.14800000000000002
3669,2015-04-10,CZK,0.14550000000000002,0.14850000000000002
3670,2015-04-13,CZK,0.14500000000000002,0.14800000000000002
3671,2015-04-14,CZK,0.1451,0.1481
3672,2015-04-15,CZK,0.1451,0.1481
3673,2015-04-16,CZK,0.1453,0.14830000000000002
3674,2015-04-17,CZK,0.1454,0.1484
3675,2015-04-20,CZK,0.1446,0.1476
3676,2015-04-21,CZK,0.1439,0.1469
3677,2015-04-22,CZK,0.1437,0.1467
3678,2015-04-23,CZK,0.1443,0.14730000000000001
3679,2015-04-24,CZK,0.1447,0.1477
3680,2015-04-27,CZK,0.1448,0.14780000000000001
3681,2015-04-28,CZK,0.1441,0.1471
3682,2015-04-29,CZK,0.1441,0.1471
3683,2015-04-30,CZK,0.1446,0.1476
3684,2015-05-04,CZK,0.14550000000000002,0.14850000000000002
3685,2015-05-05,CZK,0.1456,0.1486
3686,2015-05-06,CZK,0.14550000000000002,0.14850000000000002
3687,2015-05-07,CZK,0.14650000000000002,0.1495
3688,2015-05-08,CZK,0.1458,0.14880000000000002
3689,2015-05-11,CZK,0.1462,0.1492
3690,2015-05-12,CZK,0.1468,0.14980000000000002
3691,2015-05-13,CZK,0.1482,0.1512
3692,2015-05-14,CZK,0.1472,0.1502
3693,2015-05-15,CZK,0.1467,0.1497
3694,2015-05-18,CZK,0.1463,0.14930000000000002
3695,2015-05-19,CZK,0.1468,0.14980000000000002
3696,2015-05-20,CZK,0.1469,0.1499
3697,2015-05-21,CZK,0.14780000000000001,0.15080000000000002
3698,2015-05-22,CZK,0.1486,0.1516
3699,2015-05-25,CZK,0.1481,0.1511
3700,2015-05-26,CZK,0.1484,0.1514
3701,2015-05-27,CZK,0.14980000000000002,0.15280000000000002
3702,2015-05-28,CZK,0.1492,0.1522
3703,2015-05-29,CZK,0.1492,0.1522
3704,2015-06-01,CZK,0.1492,0.1522
3705,2015-06-02,CZK,0.14880000000000002,0.15180000000000002
3706,2015-06-03,CZK,0.1489,0.1519
3707,2015-06-05,CZK,0.1494,0.1524
3708,2015-06-08,CZK,0.15030000000000002,0.15330000000000002
3709,2015-06-09,CZK,0.1505,0.1535
3710,2015-06-10,CZK,0.1507,0.1537
3711,2015-06-11,CZK,0.1501,0.1531
3712,2015-06-12,CZK,0.1496,0.1526
3713,2015-06-15,CZK,0.1507,0.1537
3714,2015-06-16,CZK,0.151,0.154
3715,2015-06-17,CZK,0.1505,0.1535
3716,2015-06-18,CZK,0.151,0.154
3717,2015-06-19,CZK,0.15130000000000002,0.15430000000000002
3718,2015-06-22,CZK,0.15180000000000002,0.15480000000000002
3719,2015-06-23,CZK,0.1519,0.1549
3720,2015-06-24,CZK,0.1519,0.1549
3721,2015-06-25,CZK,0.1514,0.1544
3722,2015-06-26,CZK,0.1515,0.1545
3723,2015-06-29,CZK,0.1519,0.1549
3724,2015-06-30,CZK,0.1524,0.1554
3725,2015-07-01,CZK,0.1524,0.1554
3726,2015-07-02,CZK,0.1521,0.15510000000000002
3727,2015-07-03,CZK,0.1525,0.1555
3728,2015-07-06,CZK,0.15330000000000002,0.1563
3729,2015-07-07,CZK,0.1534,0.15660000000000002
3730,2015-07-08,CZK,0.15360000000000001,0.1568
3731,2015-07-09,CZK,0.1545,0.1577
3732,2015-07-10,CZK,0.154,0.1572
3733,2015-07-13,CZK,0.15230000000000002,0.1553
3734,2015-07-14,CZK,0.1515,0.1545
3735,2015-07-15,CZK,0.15180000000000002,0.15480000000000002
3736,2015-07-16,CZK,0.1512,0.1542
3737,2015-07-17,CZK,0.1501,0.1531
3738,2015-07-20,CZK,0.1504,0.1534
3739,2015-07-21,CZK,0.1506,0.15360000000000001
3740,2015-07-22,CZK,0.1506,0.15360000000000001
3741,2015-07-23,CZK,0.1506,0.15360000000000001
3742,2015-07-24,CZK,0.15080000000000002,0.15380000000000002
3743,2015-07-27,CZK,0.1511,0.15410000000000001
3744,2015-07-28,CZK,0.1514,0.1544
3745,2015-07-29,CZK,0.1511,0.15410000000000001
3746,2015-07-30,CZK,0.15080000000000002,0.15380000000000002
3747,2015-07-31,CZK,0.1517,0.1547
3748,2015-08-03,CZK,0.1519,0.1549
3749,2015-08-04,CZK,0.1519,0.1549
3750,2015-08-05,CZK,0.152,0.155
3751,2015-08-06,CZK,0.15280000000000002,0.1558
3752,2015-08-07,CZK,0.15330000000000002,0.1563
3753,2015-08-10,CZK,0.1534,0.1564
3754,2015-08-11,CZK,0.15380000000000002,0.157
3755,2015-08-12,CZK,0.1537,0.1569
3756,2015-08-13,CZK,0.1534,0.15660000000000002
3757,2015-08-14,CZK,0.1531,0.15610000000000002
3758,2015-08-17,CZK,0.15330000000000002,0.1563
3759,2015-08-18,CZK,0.1526,0.15560000000000002
3760,2015-08-19,CZK,0.1527,0.1557
3761,2015-08-20,CZK,0.15280000000000002,0.1558
3762,2015-08-21,CZK,0.1534,0.15660000000000002
3763,2015-08-24,CZK,0.1539,0.15710000000000002
3764,2015-08-25,CZK,0.1554,0.15860000000000002
3765,2015-08-26,CZK,0.1542,0.1574
3766,2015-08-27,CZK,0.15460000000000002,0.1578
3767,2015-08-28,CZK,0.155,0.1582
3768,2015-08-31,CZK,0.15460000000000002,0.1578
3769,2015-09-01,CZK,0.15460000000000002,0.1578
3770,2015-09-02,CZK,0.1552,0.1584
3771,2015-09-03,CZK,0.155,0.1582
3772,2015-09-04,CZK,0.15410000000000001,0.1573
3773,2015-09-07,CZK,0.15460000000000002,0.1578
3774,2015-09-08,CZK,0.1549,0.15810000000000002
3775,2015-09-09,CZK,0.1547,0.1579
3776,2015-09-10,CZK,0.15410000000000001,0.1573
3777,2015-09-11,CZK,0.1542,0.1574
3778,2015-09-14,CZK,0.1537,0.1569
3779,2015-09-15,CZK,0.1539,0.15710000000000002
3780,2015-09-16,CZK,0.1535,0.1567
3781,2015-09-17,CZK,0.15330000000000002,0.1563
3782,2015-09-18,CZK,0.1537,0.1569
3783,2015-09-21,CZK,0.15360000000000001,0.1568
3784,2015-09-22,CZK,0.1534,0.15660000000000002
3785,2015-09-23,CZK,0.15360000000000001,0.1568
3786,2015-09-24,CZK,0.1537,0.1569
3787,2015-09-25,CZK,0.15360000000000001,0.1568
3788,2015-09-28,CZK,0.15380000000000002,0.157
3789,2015-09-29,CZK,0.154,0.1572
3790,2015-09-30,CZK,0.15430000000000002,0.1575
3791,2015-10-01,CZK,0.1547,0.1579
3792,2015-10-02,CZK,0.15480000000000002,0.158
3793,2015-10-05,CZK,0.1549,0.15810000000000002
3794,2015-10-06,CZK,0.15510000000000002,0.1583
3795,2015-10-07,CZK,0.155,0.1582
3796,2015-10-08,CZK,0.15460000000000002,0.1578
3797,2015-10-09,CZK,0.1547,0.1579
3798,2015-10-12,CZK,0.154,0.1572
3799,2015-10-13,CZK,0.154,0.1572
3800,2015-10-14,CZK,0.1544,0.15760000000000002
3801,2015-10-15,CZK,0.1544,0.15760000000000002
3802,2015-10-16,CZK,0.1547,0.1579
3803,2015-10-19,CZK,0.1549,0.15810000000000002
3804,2015-10-20,CZK,0.155,0.1582
3805,2015-10-21,CZK,0.1554,0.15860000000000002
3806,2015-10-22,CZK,0.1565,0.1597
3807,2015-10-23,CZK,0.1564,0.15960000000000002
3808,2015-10-26,CZK,0.1554,0.15860000000000002
3809,2015-10-27,CZK,0.1559,0.15910000000000002
3810,2015-10-28,CZK,0.1564,0.15960000000000002
3811,2015-10-29,CZK,0.15660000000000002,0.1598
3812,2015-10-30,CZK,0.15610000000000002,0.1593
3813,2015-11-02,CZK,0.1555,0.1587
3814,2015-11-03,CZK,0.15560000000000002,0.1588
3815,2015-11-04,CZK,0.1554,0.15860000000000002
3816,2015-11-05,CZK,0.1545,0.1577
3817,2015-11-06,CZK,0.1552,0.1584
3818,2015-11-09,CZK,0.1555,0.1587
3819,2015-11-10,CZK,0.1559,0.15910000000000002
3820,2015-11-12,CZK,0.1552,0.1584
3821,2015-11-13,CZK,0.155,0.1582
3822,2015-11-16,CZK,0.1554,0.15860000000000002
3823,2015-11-17,CZK,0.1553,0.1585
3824,2015-11-18,CZK,0.1555,0.1587
3825,2015-11-19,CZK,0.15560000000000002,0.1588
3826,2015-11-20,CZK,0.1557,0.1589
3827,2015-11-23,CZK,0.1554,0.15860000000000002
3828,2015-11-24,CZK,0.1555,0.1587
3829,2015-11-25,CZK,0.1562,0.15940000000000001
3830,2015-11-26,CZK,0.15610000000000002,0.1593
3831,2015-11-27,CZK,0.1565,0.1597
3832,2015-11-30,CZK,0.1563,0.1595
3833,2015-12-01,CZK,0.1564,0.15960000000000002
3834,2015-12-02,CZK,0.1565,0.1597
3835,2015-12-03,CZK,0.1565,0.1597
3836,2015-12-04,CZK,0.15760000000000002,0.1608
3837,2015-12-07,CZK,0.1579,0.16110000000000002
3838,2015-12-08,CZK,0.15810000000000002,0.1613
3839,2015-12-09,CZK,0.1588,0.162
3840,2015-12-10,CZK,0.15910000000000002,0.1623
3841,2015-12-11,CZK,0.15910000000000002,0.1623
3842,2015-12-14,CZK,0.15960000000000002,0.1628
3843,2015-12-15,CZK,0.15960000000000002,0.1628
3844,2015-12-16,CZK,0.1592,0.16240000000000002
3845,2015-12-17,CZK,0.15760000000000002,0.1608
3846,2015-12-18,CZK,0.1568,0.16
3847,2015-12-21,CZK,0.1568,0.16
3848,2015-12-22,CZK,0.15510000000000002,0.1583
3849,2015-12-23,CZK,0.1553,0.1585
3850,2015-12-24,CZK,0.1555,0.1587
3851,2015-12-28,CZK,0.1553,0.1585
3852,2015-12-29,CZK,0.15560000000000002,0.1588
3853,2015-12-30,CZK,0.15510000000000002,0.1583
3854,2015-12-31,CZK,0.1555,0.1587
3855,2016-01-04,CZK,0.15610000000000002,0.1593
3856,2016-01-05,CZK,0.1575,0.1607
3857,2016-01-07,CZK,0.1577,0.16090000000000002
3858,2016-01-08,CZK,0.1588,0.162
3859,2016-01-11,CZK,0.1595,0.1627
3860,2016-01-12,CZK,0.1597,0.16290000000000002
3861,2016-01-13,CZK,0.1597,0.16290000000000002
3862,2016-01-14,CZK,0.159,0.1622
3863,2016-01-15,CZK,0.16090000000000002,0.1641
3864,2016-01-18,CZK,0.1615,0.1647
3865,2016-01-19,CZK,0.1633,0.16670000000000001
3866,2016-01-20,CZK,0.1626,0.1658
3867,2016-01-21,CZK,0.16440000000000002,0.1678
3868,2016-01-22,CZK,0.16440000000000002,0.1678
3869,2016-01-25,CZK,0.1633,0.16670000000000001
3870,2016-01-26,CZK,0.1637,0.1671
3871,2016-01-27,CZK,0.16340000000000002,0.1668
3872,2016-01-28,CZK,0.164,0.16740000000000002
3873,2016-01-29,CZK,0.1633,0.1665
3874,2016-02-01,CZK,0.162,0.1652
3875,2016-02-02,CZK,0.16110000000000002,0.1643
3876,2016-02-03,CZK,0.1613,0.1645
3877,2016-02-04,CZK,0.1617,0.16490000000000002
3878,2016-02-05,CZK,0.1618,0.165
3879,2016-02-08,CZK,0.16140000000000002,0.1646
3880,2016-02-09,CZK,0.1628,0.166
3881,2016-02-10,CZK,0.163,0.16620000000000001
3882,2016-02-11,CZK,0.16190000000000002,0.1651
3883,2016-02-12,CZK,0.1622,0.16540000000000002
3884,2016-02-15,CZK,0.1615,0.1647
3885,2016-02-16,CZK,0.161,0.1642
3886,2016-02-17,CZK,0.16140000000000002,0.1646
3887,2016-02-18,CZK,0.16110000000000002,0.1643
3888,2016-02-19,CZK,0.16040000000000001,0.1636
3889,2016-02-22,CZK,0.1605,0.1637
3890,2016-02-23,CZK,0.15990000000000001,0.1631
3891,2016-02-24,CZK,0.15990000000000001,0.1631
3892,2016-02-25,CZK,0.1602,0.16340000000000002
3893,2016-02-26,CZK,0.1595,0.1627
3894,2016-02-29,CZK,0.15960000000000002,0.1628
3895,2016-03-01,CZK,0.15940000000000001,0.1626
3896,2016-03-02,CZK,0.1588,0.162
3897,2016-03-03,CZK,0.15860000000000002,0.1618
3898,2016-03-04,CZK,0.159,0.1622
3899,2016-03-07,CZK,0.15860000000000002,0.1618
3900,2016-03-08,CZK,0.1583,0.1615
3901,2016-03-09,CZK,0.1583,0.1615
3902,2016-03-10,CZK,0.1578,0.161
3903,2016-03-11,CZK,0.1578,0.161
3904,2016-03-14,CZK,0.15760000000000002,0.1608
3905,2016-03-15,CZK,0.1568,0.16
3906,2016-03-16,CZK,0.1572,0.16040000000000001
3907,2016-03-17,CZK,0.15710000000000002,0.1603
3908,2016-03-18,CZK,0.15710000000000002,0.1603
3909,2016-03-21,CZK,0.15610000000000002,0.1593
3910,2016-03-22,CZK,0.1559,0.15910000000000002
3911,2016-03-23,CZK,0.1558,0.159
3912,2016-03-24,CZK,0.1558,0.159
3913,2016-03-25,CZK,0.15610000000000002,0.1593
3914,2016-03-29,CZK,0.156,0.1592
3915,2016-03-30,CZK,0.1555,0.1587
3916,2016-03-31,CZK,0.1557,0.1589
3917,2016-04-01,CZK,0.1558,0.159
3918,2016-04-04,CZK,0.1554,0.15860000000000002
3919,2016-04-05,CZK,0.155,0.1582
3920,2016-04-06,CZK,0.1559,0.15910000000000002
3921,2016-04-07,CZK,0.1565,0.1597
3922,2016-04-08,CZK,0.1574,0.16060000000000002
3923,2016-04-11,CZK,0.15710000000000002,0.1603
3924,2016-04-12,CZK,0.1565,0.1597
3925,2016-04-13,CZK,0.1573,0.1605
3926,2016-04-14,CZK,0.157,0.1602
3927,2016-04-15,CZK,0.1574,0.16060000000000002
3928,2016-04-18,CZK,0.1573,0.1605
3929,2016-04-19,CZK,0.1579,0.16110000000000002
3930,2016-04-20,CZK,0.15760000000000002,0.1608
3931,2016-04-21,CZK,0.157,0.1602
3932,2016-04-22,CZK,0.1578,0.161
3933,2016-04-25,CZK,0.1593,0.1625
3934,2016-04-26,CZK,0.16160000000000002,0.1648
3935,2016-04-27,CZK,0.16010000000000002,0.1633
3936,2016-04-28,CZK,0.161,0.1642
3937,2016-04-29,CZK,0.1608,0.164
3938,2016-05-02,CZK,0.1607,0.16390000000000002
3939,2016-05-04,CZK,0.16040000000000001,0.1636
3940,2016-05-05,CZK,0.1612,0.16440000000000002
3941,2016-05-06,CZK,0.162,0.1652
3942,2016-05-09,CZK,0.16190000000000002,0.1651
3943,2016-05-10,CZK,0.1618,0.165
3944,2016-05-11,CZK,0.16190000000000002,0.1651
3945,2016-05-12,CZK,0.1621,0.1653
3946,2016-05-13,CZK,0.1618,0.165
3947,2016-05-16,CZK,0.1613,0.1645
3948,2016-05-17,CZK,0.15990000000000001,0.1631
3949,2016-05-18,CZK,0.16010000000000002,0.1633
3950,2016-05-19,CZK,0.161,0.1642
3951,2016-05-20,CZK,0.1612,0.16440000000000002
3952,2016-05-23,CZK,0.162,0.1652
3953,2016-05-24,CZK,0.1625,0.16570000000000001
3954,2016-05-25,CZK,0.1627,0.16590000000000002
3955,2016-05-27,CZK,0.1617,0.16490000000000002
3956,2016-05-30,CZK,0.1608,0.164
3957,2016-05-31,CZK,0.16110000000000002,0.1643
3958,2016-06-01,CZK,0.16060000000000002,0.1638
3959,2016-06-02,CZK,0.161,0.1642
3960,2016-06-03,CZK,0.1608,0.164
3961,2016-06-06,CZK,0.1608,0.164
3962,2016-06-07,CZK,0.16010000000000002,0.1633
3963,2016-06-08,CZK,0.1592,0.16240000000000002
3964,2016-06-09,CZK,0.15810000000000002,0.1613
3965,2016-06-10,CZK,0.1585,0.1617
3966,2016-06-13,CZK,0.15960000000000002,0.1628
3967,2016-06-14,CZK,0.16110000000000002,0.1643
3968,2016-06-15,CZK,0.1622,0.16540000000000002
3969,2016-06-16,CZK,0.1615,0.1647
3970,2016-06-17,CZK,0.1627,0.16590000000000002
3971,2016-06-20,CZK,0.16240000000000002,0.1656
3972,2016-06-21,CZK,0.16090000000000002,0.1641
3973,2016-06-22,CZK,0.16140000000000002,0.1646
3974,2016-06-23,CZK,0.16040000000000001,0.1636
3975,2016-06-24,CZK,0.1602,0.16340000000000002
3976,2016-06-27,CZK,0.1622,0.16540000000000002
3977,2016-06-28,CZK,0.1622,0.16540000000000002
3978,2016-06-29,CZK,0.1618,0.165
3979,2016-06-30,CZK,0.1618,0.165
3980,2016-07-01,CZK,0.1613,0.1645
3981,2016-07-04,CZK,0.1608,0.164
3982,2016-07-05,CZK,0.1618,0.165
3983,2016-07-06,CZK,0.1628,0.166
3984,2016-07-07,CZK,0.1625,0.16570000000000001
3985,2016-07-08,CZK,0.162,0.1652
3986,2016-07-11,CZK,0.1618,0.165
3987,2016-07-12,CZK,0.1622,0.16540000000000002
3988,2016-07-13,CZK,0.1617,0.16490000000000002
3989,2016-07-14,CZK,0.1615,0.1647
3990,2016-07-15,CZK,0.16160000000000002,0.1648
3991,2016-07-18,CZK,0.16160000000000002,0.1648
3992,2016-07-19,CZK,0.1605,0.1637
3993,2016-07-20,CZK,0.1603,0.1635
3994,2016-07-21,CZK,0.1602,0.16340000000000002
3995,2016-07-22,CZK,0.1598,0.163
3996,2016-07-25,CZK,0.1595,0.1627
3997,2016-07-26,CZK,0.15960000000000002,0.1628
3998,2016-07-27,CZK,0.15960000000000002,0.1628
3999,2016-07-28,CZK,0.16010000000000002,0.1633
4000,2016-07-29,CZK,0.15960000000000002,0.1628
4001,2016-08-01,CZK,0.1598,0.163
4002,2016-08-02,CZK,0.15960000000000002,0.1628
4003,2016-08-03,CZK,0.1583,0.1615
4004,2016-08-04,CZK,0.1579,0.16110000000000002
4005,2016-08-05,CZK,0.1574,0.16060000000000002
4006,2016-08-08,CZK,0.1568,0.16
4007,2016-08-09,CZK,0.1567,0.15990000000000001
4008,2016-08-10,CZK,0.15610000000000002,0.1593
4009,2016-08-11,CZK,0.15610000000000002,0.1593
4010,2016-08-12,CZK,0.15610000000000002,0.1593
4011,2016-08-16,CZK,0.15610000000000002,0.1593
4012,2016-08-17,CZK,0.1564,0.15960000000000002
4013,2016-08-18,CZK,0.1574,0.16060000000000002
4014,2016-08-19,CZK,0.1573,0.1605
4015,2016-08-22,CZK,0.15760000000000002,0.1608
4016,2016-08-23,CZK,0.1577,0.16090000000000002
4017,2016-08-24,CZK,0.15760000000000002,0.1608
4018,2016-08-25,CZK,0.1578,0.161
4019,2016-08-26,CZK,0.1584,0.16160000000000002
4020,2016-08-29,CZK,0.1585,0.1617
4021,2016-08-30,CZK,0.1589,0.1621
4022,2016-08-31,CZK,0.1597,0.16290000000000002
4023,2016-09-01,CZK,0.15940000000000001,0.1626
4024,2016-09-02,CZK,0.1603,0.1635
4025,2016-09-05,CZK,0.1597,0.16290000000000002
4026,2016-09-06,CZK,0.15960000000000002,0.1628
4027,2016-09-07,CZK,0.159,0.1622
4028,2016-09-08,CZK,0.1582,0.16140000000000002
4029,2016-09-09,CZK,0.1583,0.1615
4030,2016-09-12,CZK,0.159,0.1622
4031,2016-09-13,CZK,0.15960000000000002,0.1628
4032,2016-09-14,CZK,0.15940000000000001,0.1626
4033,2016-09-15,CZK,0.15910000000000002,0.1623
4034,2016-09-16,CZK,0.1582,0.16140000000000002
4035,2016-09-19,CZK,0.1578,0.161
4036,2016-09-20,CZK,0.1572,0.16040000000000001
4037,2016-09-21,CZK,0.1577,0.16090000000000002
4038,2016-09-22,CZK,0.1574,0.16060000000000002
4039,2016-09-23,CZK,0.1567,0.15990000000000001
4040,2016-09-26,CZK,0.1572,0.16040000000000001
4041,2016-09-27,CZK,0.1574,0.16060000000000002
4042,2016-09-28,CZK,0.1569,0.16010000000000002
4043,2016-09-29,CZK,0.1573,0.1605
4044,2016-09-30,CZK,0.1579,0.16110000000000002
4045,2016-10-03,CZK,0.15760000000000002,0.1608
4046,2016-10-04,CZK,0.15760000000000002,0.1608
4047,2016-10-05,CZK,0.1572,0.16040000000000001
4048,2016-10-06,CZK,0.1572,0.16040000000000001
4049,2016-10-07,CZK,0.1573,0.1605
4050,2016-10-10,CZK,0.1567,0.15990000000000001
4051,2016-10-11,CZK,0.1567,0.15990000000000001
4052,2016-10-12,CZK,0.15660000000000002,0.1598
4053,2016-10-13,CZK,0.1574,0.16060000000000002
4054,2016-10-14,CZK,0.1578,0.161
4055,2016-10-17,CZK,0.15760000000000002,0.1608
4056,2016-10-18,CZK,0.1587,0.16190000000000002
4057,2016-10-19,CZK,0.1582,0.16140000000000002
4058,2016-10-20,CZK,0.158,0.1612
4059,2016-10-21,CZK,0.1585,0.1617
4060,2016-10-24,CZK,0.1585,0.1617
4061,2016-10-25,CZK,0.158,0.1612
4062,2016-10-26,CZK,0.1579,0.16110000000000002
4063,2016-10-27,CZK,0.15860000000000002,0.1618
4064,2016-10-28,CZK,0.15860000000000002,0.1618
4065,2016-10-31,CZK,0.1587,0.16190000000000002
4066,2016-11-02,CZK,0.15860000000000002,0.1618
4067,2016-11-03,CZK,0.1584,0.16160000000000002
4068,2016-11-04,CZK,0.1585,0.1617
4069,2016-11-07,CZK,0.1585,0.1617
4070,2016-11-08,CZK,0.1589,0.1621
4071,2016-11-09,CZK,0.1588,0.162
4072,2016-11-10,CZK,0.15910000000000002,0.1623
4073,2016-11-14,CZK,0.16010000000000002,0.1633
4074,2016-11-15,CZK,0.1612,0.16440000000000002
4075,2016-11-16,CZK,0.1622,0.16540000000000002
4076,2016-11-17,CZK,0.1627,0.16590000000000002
4077,2016-11-18,CZK,0.1628,0.166
4078,2016-11-21,CZK,0.1628,0.166
4079,2016-11-22,CZK,0.1622,0.16540000000000002
4080,2016-11-23,CZK,0.1618,0.165
4081,2016-11-24,CZK,0.1623,0.1655
4082,2016-11-25,CZK,0.1621,0.1653
4083,2016-11-28,CZK,0.1615,0.1647
4084,2016-11-29,CZK,0.162,0.1652
4085,2016-11-30,CZK,0.1625,0.16570000000000001
4086,2016-12-01,CZK,0.1627,0.16590000000000002
4087,2016-12-02,CZK,0.16340000000000002,0.1668
4088,2016-12-05,CZK,0.1641,0.1675
4089,2016-12-06,CZK,0.1647,0.1681
4090,2016-12-07,CZK,0.16390000000000002,0.1673
4091,2016-12-08,CZK,0.1625,0.16570000000000001
4092,2016-12-09,CZK,0.163,0.16620000000000001
4093,2016-12-12,CZK,0.163,0.16620000000000001
4094,2016-12-13,CZK,0.1632,0.16640000000000002
4095,2016-12-14,CZK,0.1626,0.1658
4096,2016-12-15,CZK,0.1625,0.16570000000000001
4097,2016-12-16,CZK,0.16240000000000002,0.1656
4098,2016-12-19,CZK,0.162,0.1652
4099,2016-12-20,CZK,0.16160000000000002,0.1648
4100,2016-12-21,CZK,0.1617,0.16490000000000002
4101,2016-12-22,CZK,0.16160000000000002,0.1648
4102,2016-12-23,CZK,0.16160000000000002,0.1648
4103,2016-12-27,CZK,0.1612,0.16440000000000002
4104,2016-12-28,CZK,0.1615,0.1647
4105,2016-12-29,CZK,0.1615,0.1647
4106,2016-12-30,CZK,0.1618,0.165
4107,2017-01-02,CZK,0.16160000000000002,0.1648
